Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
9-Nov-24,113,11:04,Saturday,KENENDY AND CORVETTE,Diversion,0,0,N,0
9-Nov-24,121,11:05,Saturday,ESPLANADE AND MARKET,Diversion,46,66,W,8403
9-Nov-24,999,11:05,Saturday,MOUNT DENNIS GARAGE,Collision - TTC,0,0,,3748
9-Nov-24,56,11:06,Saturday,EGLINTON STATION,Cleaning - Unsanitary,21,42,,8682
9-Nov-24,102,11:12,Saturday,MAJOR MACKENZIE AND RA,Operations - Operator,14,24,N,3453
9-Nov-24,95,11:13,Saturday,YORK MILLS STATION,Cleaning - Unsanitary,12,24,W,1618
9-Nov-24,905,11:17,Saturday,UNIVERSITY TO TORONTO,Mechanical,15,30,S,9050
9-Nov-24,39,11:22,Saturday,FINCH AND VICTORIA PAR,Mechanical,9,19,E,3155
9-Nov-24,929,11:22,Saturday,DUFFERIN AND GLENCAIRN,Operations - Operator,8,16,N,9027
9-Nov-24,169,11:25,Saturday,VICTORIAL PARK AND HUN,Mechanical,30,60,S,1205
9-Nov-24,38,11:36,Saturday,PORT UNION AND LAWSON,Operations - Operator,12,24,S,1559
9-Nov-24,55,11:37,Saturday,RUNNYMEDE STATION,Operations - Operator,38,76,N,3296
9-Nov-24,7,11:52,Saturday,BATHURST AND GREENWIN,Mechanical,10,20,W,9006
9-Nov-24,927,11:53,Saturday,MARTIN GROVE AND ALBIO,Operations - Operator,7,13,N,3553
9-Nov-24,26,12:06,Saturday,DUPONT AND HURON,General Delay,0,0,E,0
9-Nov-24,929,12:07,Saturday,DUFFERIN AND BRIDGELAN,Collision - TTC,8,16,S,9452
9-Nov-24,36,12:12,Saturday,FINCH AND NORFINCH,Mechanical,5,11,E,3701
9-Nov-24,40,12:12,Saturday,DUNDAS AND RUNNYMEDE,Cleaning - Unsanitary,37,74,W,3233
9-Nov-24,96,12:19,Saturday,WESTMORE AND CARRIER,Mechanical,16,32,N,3540
9-Nov-24,54,12:24,Saturday,LAWRENCE AND CROCKFORD,Security,14,28,E,8795
9-Nov-24,40,12:26,Saturday,DUNDAS AND CHELSEA,General Delay,0,0,E,0
9-Nov-24,84,12:31,Saturday,WESTON AND BRADSTOCK,Mechanical,9,19,S,8959
9-Nov-24,63,12:43,Saturday,SHAW AND KING,Mechanical,10,20,N,8363
9-Nov-24,53,12:52,Saturday,STEELES AND TAPSCOTT,Diversion,106,134,E,9221
9-Nov-24,95,13:06,Saturday,SCARBOROUGH LOOP AT MI,Operations - Operator,12,24,E,1305
9-Nov-24,59,13:07,Saturday,DUFFERIN AND CLAVER,Mechanical,40,80,W,7051
9-Nov-24,7,13:12,Saturday,BATHURST AND ELM RIDGE,Mechanical,10,20,S,9010
9-Nov-24,510,13:16,Saturday,KING AND SPADINA,Collision - TTC,4,8,S,8111
9-Nov-24,76,13:33,Saturday,MIMICO AND QUEENS,Diversion,150,160,W,8342
9-Nov-24,904,13:40,Saturday,KENNEDY STATION,Mechanical,13,25,,9062
9-Nov-24,935,14:00,Saturday,JANE AND STEELES,General Delay,0,0,S,1364
9-Nov-24,41,14:00,Saturday,WESTON AND ROGERS,General Delay,0,0,S,7274
9-Nov-24,903,14:03,Saturday,TRITON AND MCCOWAN,Operations - Operator,12,24,N,9431
9-Nov-24,43,14:07,Saturday,KENENDY AND HIGHWAY 40,Diversion,77,20,S,3201
9-Nov-24,44,14:07,Saturday,COLONEL SAMUEL SMITH P,Mechanical,10,20,N,8172
9-Nov-24,90,14:09,Saturday,BATHURST AND ST CLAIR,Investigation,20,40,S,7016
9-Nov-24,21,14:11,Saturday,BRIMLEY AND GULLY,Mechanical,18,36,N,8445
9-Nov-24,905,14:36,Saturday,KINGSTON AND LAWRENCE,Emergency Services,0,0,W,3468
9-Nov-24,95,14:44,Saturday,ELLESMERE AND MONDEO,Mechanical,12,24,W,1299
9-Nov-24,925,14:46,Saturday,OVERLEA AND DON MILLS,Operations - Operator,0,0,W,8834
9-Nov-24,102,14:48,Saturday,MORNINGSIDE AND PASSMO,Cleaning - Unsanitary,7,15,N,3413
9-Nov-24,45,14:57,Saturday,KIPLING STATION,Operations - Operator,9,19,E,7292
9-Nov-24,38,14:57,Saturday,ELLESMERE AND HELICON,Operations - Operator,12,24,W,3497
9-Nov-24,40,15:02,Saturday,KIPLING STATION,Operations - Operator,26,52,,8167
9-Nov-24,95,15:02,Saturday,ELLESMERE AND MUIRBANK,Operations - Operator,12,24,E,3531
9-Nov-24,40,15:08,Saturday,DUNDAS WEST STATION,Security,26,52,W,3239
9-Nov-24,116,15:17,Saturday,MORNINGSIDE AND NIGHTS,Mechanical,7,14,W,1249
9-Nov-24,133,15:18,Saturday,FINCH AND MORNINGSIDE,Mechanical,15,30,N,1270
9-Nov-24,24,15:20,Saturday,VICTORIA PARK STATION,Mechanical,7,14,S,3718
9-Nov-24,24,15:32,Saturday,VICTORIA PARK AND EGLI,Mechanical,7,14,N,8429
9-Nov-24,53,15:33,Saturday,MORNINGSIDE AND WALKWA,Mechanical,28,56,W,3200
9-Nov-24,7,15:34,Saturday,BATHURST AND ARDMORE,General Delay,0,0,N,9020
9-Nov-24,929,15:36,Saturday,DUFFERIN AND COLLEGE,Cleaning - Unsanitary,10,20,N,9039
9-Nov-24,114,15:36,Saturday,LAKESHORE AND BAY,Diversion,125,137,N,8588
9-Nov-24,939,15:38,Saturday,DUFFERIN AND COLLEGE,Cleaning - Unsanitary,10,20,S,9039
9-Nov-24,116,16:01,Saturday,KENNEDY STATION,Mechanical,8,16,E,1215
9-Nov-24,70,16:02,Saturday,PHARMACY AND CRAIGTON,Mechanical,15,30,W,8420
9-Nov-24,123,16:10,Saturday,NORTH QUEEN AND MANSTO,Mechanical,16,32,S,8212
9-Nov-24,102,16:12,Saturday,ST CLAIR AND SANTA MON,Mechanical,7,15,E,3431
9-Nov-24,904,16:14,Saturday,MALVERN GARAGE,Collision - TTC,12,24,N,9055
9-Nov-24,43,16:15,Saturday,KENNEDY STATION,Vision,10,20,S,3244
9-Nov-24,929,16:19,Saturday,DUFFERIN AND ST CLAIR,General Delay,0,0,,0
9-Nov-24,40,16:27,Saturday,KIPLING STATION,General Delay,0,0,,0
9-Nov-24,925,16:33,Saturday,BROADVIEW AND COSBURN,General Delay,0,0,N,0
9-Nov-24,929,16:54,Saturday,DUFFERIN AND DUPONT,Collision - TTC,10,20,N,9044
9-Nov-24,165,16:58,Saturday,BRADSTOCK AND WESTON,Diversion,45,54,,3604
9-Nov-24,41,17:02,Saturday,KEELE AND HUMBERSIDE,Collision - TTC,8,16,N,1013
9-Nov-24,68,17:03,Saturday,WARDEN AND EGLINTON,Operations - Operator,20,40,N,9235
9-Nov-24,19,17:17,Saturday,BAY AND DUNDAS,Diversion,105,90,S,8512
9-Nov-24,127,17:24,Saturday,DAVENPORT AND CHRISTIE,Mechanical,23,46,E,3353
9-Nov-24,68,17:26,Saturday,WARDEN AND WALKWAY,Mechanical,20,40,N,3100
9-Nov-24,16,17:28,Saturday,WARDEN STATION,Mechanical,10,20,N,3719
9-Nov-24,102,17:29,Saturday,MARKHAM AND SHEPPARD,Operations - Operator,6,12,N,3408
9-Nov-24,95,17:30,Saturday,YORK MILLS AND OLD YOR,Collision - TTC,12,24,E,3427
9-Nov-24,43,17:30,Saturday,KENNEDY AND PROGRESS,Diversion,37,40,N,3229
9-Nov-24,80,17:36,Saturday,QUEENSWAY AND ROYAL YO,Diversion,90,108,W,8339
9-Nov-24,960,17:39,Saturday,PIONEER VILLAGE STATIO,Collision - TTC,10,20,,8374
9-Nov-24,95,17:53,Saturday,1307 MILITARY TRAIL,Mechanical,12,24,E,3499
9-Nov-24,41,18:05,Saturday,KEELE AND ST REGIS,Collision - TTC,8,16,S,7280
9-Nov-24,LINE 2,18:08,Saturday,RUNNYMEDE STATION,Diversion,31,35,,0
9-Nov-24,34,18:17,Saturday,EGLINTON AND RUMSEY,Mechanical,18,36,W,8674
9-Nov-24,47,18:20,Saturday,LANSDOWNE AND QUEEN,Vision,17,34,N,7132
9-Nov-24,17,18:20,Saturday,WARDEN STATION,Security,20,40,,3227
9-Nov-24,960,18:21,Saturday,YONGE AND FINCH,Mechanical,10,20,E,7027
9-Nov-24,35,18:23,Saturday,JANE AND WEATHERELL,Mechanical,7,14,N,1332
9-Nov-24,121,18:24,Saturday,JACK LYTON AND ST MATT,Mechanical,15,30,W,8490
9-Nov-24,927,18:25,Saturday,STEELES AND MARTIN GRO,Cleaning - Unsanitary,12,25,S,3611
9-Nov-24,29,18:34,Saturday,DUFFERIN AND SPRINGHUR,Vision,10,20,S,9449
9-Nov-24,47,18:35,Saturday,LANSDOWNE AND BLOOR,Diversion,92,107,N,3534
9-Nov-24,120,18:52,Saturday,WILSON STATION,Collision - TTC,9,18,E,3594
9-Nov-24,109,19:01,Saturday,EGLINTON AND ALLEN,Collision - TTC,20,40,E,7040
9-Nov-24,120,19:02,Saturday,WILSON STATION,Collision - TTC,30,60,,3594
9-Nov-24,935,19:24,Saturday,JANE AND CHALKFARM,Cleaning - Unsanitary,7,14,S,1359
9-Nov-24,100,19:30,Saturday,GATEWAY AND DON MILLS,Diversion,25,34,E,8685
9-Nov-24,39,19:59,Saturday,FINCH AND DON MILLS,Investigation,18,36,E,9237
9-Nov-24,72,20:03,Saturday,COMMISSIONERS AND SAUL,Cleaning - Unsanitary,10,20,S,8610
9-Nov-24,52,20:03,Saturday,MARTIN GROVE AND TOLLI,Mechanical,22,44,E,8928
9-Nov-24,36,20:23,Saturday,FINCH AND KEELE,Collision - TTC,7,15,N,1385
9-Nov-24,24,20:35,Saturday,VICTORIA PARK AND CONR,Mechanical,9,18,N,8436
9-Nov-24,41,21:02,Saturday,KEELE AND FINCH,Diversion,35,47,N,7274
9-Nov-24,116,21:07,Saturday,KENNEDY STATION,Vision,10,20,,3404
9-Nov-24,903,21:12,Saturday,CENTENNIAL COLLEGE BUS,Operations - Operator,12,24,,9431
9-Nov-24,57,21:31,Saturday,STEELES AND SILVER STA,Operations - Operator,20,40,S,3195
9-Nov-24,96,21:40,Saturday,YORK MILLS STATION,Operations - Operator,20,40,,3614
9-Nov-24,29,22:02,Saturday,DUFFERIN AND DAVENPORT,Operations - Operator,15,30,S,9029
9-Nov-24,95,22:05,Saturday,YORK MILLS AND SANDOVE,Mechanical,8,16,E,1606
9-Nov-24,30,22:36,Saturday,HIGH PARK STATION,Security,25,50,,3259
9-Nov-24,126,22:36,Saturday,ST CLAIR AND VAUGHAN,Vision,30,60,W,7050
9-Nov-24,95,22:37,Saturday,ELLESMERE AND VICTORIA,Security,0,0,W,1521
9-Nov-24,114,22:37,Saturday,NEW CHERRY AND LAKE SH,General Delay,0,0,E,8522
9-Nov-24,88,22:38,Saturday,ST CLAIR STATION,Operations - Operator,24,48,,8806
9-Nov-24,63,22:43,Saturday,LIBERTY AND ATLANTIC,Mechanical,10,20,,7104
9-Nov-24,99,22:45,Saturday,ARROW AND FINCH,Diversion,15,30,S,3585
9-Nov-24,7,22:57,Saturday,BATHURST STATION,General Delay,10,20,,9001
9-Nov-24,29,23:22,Saturday,WILSON STATION,Vision,16,32,,9451
9-Nov-24,39,23:32,Saturday,FINCH AND SENECA HILL,Vision,15,30,E,9227
9-Nov-24,76,23:43,Saturday,MIMICO AND LAKESHORE B,Emergency Services,10,20,N,3364
9-Nov-24,90,00:09,Saturday,VAUGHN AND OAKWOOD,Operations - Operator,10,20,N,7082
9-Nov-24,29,00:11,Saturday,DUFFERIN AND WHITLEY,Vision,16,32,S,9438
9-Nov-24,16,00:13,Saturday,MCCOWAN AND TOWN CENTR,Mechanical,15,30,S,8419
9-Nov-24,29,00:33,Saturday,WILSON STATION,Vision,8,16,,9467
9-Nov-24,95,01:15,Saturday,YORK MILLS AND CLAYLAN,Security,0,0,W,1213
9-Nov-24,32,01:17,Saturday,EGLINTON AND MARTIN GR,Cleaning - Unsanitary,15,30,W,7265
9-Nov-24,91,01:25,Saturday,WOODBINE AND VIRGINIA,Road Blocked - NON-TTC Collision,0,0,S,8761
9-Nov-24,395,01:35,Saturday,ELLESMERE AND BELLAMY,Operations - Operator,30,60,E,1586
10-Nov-24,51,02:12,Sunday,STEELES AND MCCOWAN,Mechanical,30,60,W,3209
10-Nov-24,37,02:19,Sunday,ISLINGTON AND GOSFIELD,Mechanical,30,60,S,3301
10-Nov-24,999,02:46,Sunday,KIPLING STATION,Security,0,0,,3175
10-Nov-24,320,03:01,Sunday,YONGE AND DREWRY,Vision,5,10,S,7221
10-Nov-24,512,03:30,Sunday,ST CLAIR STATION,Security,0,0,E,8385
10-Nov-24,352,03:57,Sunday,DIXON AND ISLINGTON,Operations - Operator,30,60,W,3601
10-Nov-24,114,05:14,Sunday,400 DANFORTH AVE,Vision,15,30,W,8513
10-Nov-24,365,06:08,Sunday,CASTLE FRANK STATION,Mechanical,30,60,,8961
10-Nov-24,118,06:49,Sunday,WILSON STATION,Mechanical,22,44,N,7098
10-Nov-24,320,07:13,Sunday,BAY AND QUEENS QUAY,Security,4,8,S,9007
10-Nov-24,185,07:13,Sunday,SHEPPARD AND KENNEDY,Mechanical,0,0,W,3494
10-Nov-24,85,07:16,Sunday,MEADOWVALE LOOP,Security,0,0,,3531
10-Nov-24,43,07:19,Sunday,KENNEDY AND MCNICOLL,Mechanical,10,20,N,3234
10-Nov-24,53,07:22,Sunday,MORNINGSIDE AND FINCH,Mechanical,30,64,E,9214
10-Nov-24,102,07:23,Sunday,MARKHAM AND SHEPPARD,Mechanical,7,17,N,3410
10-Nov-24,45,07:52,Sunday,DANFORTH AND DONLANDS,Mechanical,12,15,W,7253
10-Nov-24,85,07:58,Sunday,EAST AVE AND WHEELING,Mechanical,8,16,E,3483
10-Nov-24,123,08:10,Sunday,LONG BRANCH LOOP,Vision,30,60,,8349
10-Nov-24,925,08:42,Sunday,DON MILLS AND SHADBERR,Operations - Operator,10,20,S,8626
10-Nov-24,123,08:50,Sunday,BLOOR AND DUFFERIN,Cleaning - Unsanitary,30,51,E,8110
10-Nov-24,83,08:50,Sunday,QUEEN AND JONES,Collision - TTC,10,36,W,8562
10-Nov-24,36,09:12,Sunday,FINCH AND ISLINGTON,Investigation,8,16,E,3621
10-Nov-24,135,09:34,Sunday,WARDEN AND BELL ESTATE,Mechanical,20,40,N,8428
10-Nov-24,929,09:44,Sunday,WILSON STATION,Mechanical,8,16,N,9449
10-Nov-24,36,09:53,Sunday,FINCH WEST,Emergency Services,0,0,,8955
10-Nov-24,16,10:01,Sunday,DANFORTH AND GLENSHEP,Mechanical,12,24,W,8558
10-Nov-24,65,10:39,Sunday,DANFORTH AND LOGAN,Mechanical,15,30,E,8431
10-Nov-24,600,10:41,Sunday,BLOOR AND RIVERSIDE,Operations - Operator,0,0,W,8750
10-Nov-24,16,10:42,Sunday,SCARBOROUGH CTR STATIO,Emergency Services,0,0,,0
10-Nov-24,66,10:42,Sunday,BLOOR AND PRINCE EDWAR,Diversion,0,0,W,3311
10-Nov-24,85,10:49,Sunday,MEADOWVALE AND SHEPPAR,Mechanical,6,12,E,1215
10-Nov-24,8,11:12,Sunday,BROADVIEW AND BROWNING,Diversion,30,51,,8535
10-Nov-24,54,11:16,Sunday,MORNINGSIDE AND LAWREN,Emergency Services,16,32,N,8728
10-Nov-24,36,11:20,Sunday,FINCH AND KIPLING,Collision - TTC,6,12,E,3542
10-Nov-24,45,11:40,Sunday,KIPLING AND STEELES,Mechanical,10,20,S,7239
10-Nov-24,600,11:44,Sunday,ISLINGTON AND BERGAMOT,General Delay,0,0,S,8356
10-Nov-24,107,11:59,Sunday,KEELE AND TORO,Collision - TTC,27,54,N,8374
10-Nov-24,133,12:12,Sunday,KENNEDY STATION,Mechanical,10,20,S,1247
10-Nov-24,102,12:18,Sunday,MARKHAM AND 16TH,Diversion,60,80,N,3405
10-Nov-24,41,12:18,Sunday,KEELE STATION,General Delay,0,0,,0
10-Nov-24,935,12:20,Sunday,OLD MILLS STATION,Mechanical,8,16,N,1373
10-Nov-24,39,12:22,Sunday,FINCH AND MEADOWVALE,Mechanical,9,17,W,3247
10-Nov-24,43,12:26,Sunday,KENNEDY STATION,Mechanical,10,20,S,3108
10-Nov-24,72,12:43,Sunday,CARLAW AND QUEEN,Mechanical,9,18,N,8614
10-Nov-24,104,12:54,Sunday,WILSON HEIGHTS AND BRI,Mechanical,26,52,S,3511
10-Nov-24,999,13:04,Sunday,DUNDAS WEST AND PRINCE,Mechanical,0,0,E,3297
10-Nov-24,127,13:04,Sunday,SPADINA BUS PLATFORM,Emergency Services,0,0,,0
10-Nov-24,935,13:12,Sunday,PIONEER VILLAGE STATIO,Mechanical,8,16,S,1364
10-Nov-24,116,13:12,Sunday,NIGHTSTAR AND WHARNSBY,Security,7,14,W,1503
10-Nov-24,600,13:18,Sunday,KIPLING STATION,Operations - Operator,0,0,,8832
10-Nov-24,LINE 2,13:18,Sunday,DUNDAS WEST STATION,Mechanical,0,0,E,8638
10-Nov-24,29,13:24,Sunday,SPRINGHURST LOOP,Vision,15,30,N,9453
10-Nov-24,95,13:32,Sunday,ELLESMERE AND MILITARY,Operations - Operator,10,20,E,1674
10-Nov-24,37,13:37,Sunday,REXDALE AND BERGAMONT,Operations - Operator,20,40,S,3309
10-Nov-24,165,14:09,Sunday,FINCH AND WESTON,Mechanical,10,20,N,3703
10-Nov-24,41,14:17,Sunday,KEELE AND LAWRENCE,General Delay,0,0,N,0
10-Nov-24,43,14:22,Sunday,KENNEDY ANND PROGRESS,Emergency Services,10,20,S,3290
10-Nov-24,43,14:26,Sunday,KENNEDY AND MCNICOLL,Mechanical,10,20,S,3154
10-Nov-24,20,14:27,Sunday,KENNEDY STATION,Mechanical,20,40,S,8459
10-Nov-24,37,14:27,Sunday,BLOOR AND RESURRECTION,Collision - TTC,10,20,E,8211
10-Nov-24,939,14:57,Sunday,FINCH AND DUFFERIN,General Delay,20,40,W,9420
10-Nov-24,34,15:05,Sunday,EGLINTON AND BRUCE,Emergency Services,9,18,W,8772
10-Nov-24,23,15:24,Sunday,REXLEIGH AND ST CLAIR,Mechanical,10,20,S,3715
10-Nov-24,86,15:25,Sunday,MEADOWVALE AND SHEPPAR,Mechanical,8,16,W,3529
10-Nov-24,86,15:25,Sunday,MEADOWVALE AND SHEPPAR,Mechanical,8,16,S,3529
10-Nov-24,123,15:26,Sunday,SHERWAY GARDENS GATE,General Delay,11,22,S,3296
10-Nov-24,129,15:36,Sunday,MCCOWAN AND MCNICOLL,Operations - Operator,30,60,S,3129
10-Nov-24,903,15:41,Sunday,CENTENNIAL COLLEGE BUS,Mechanical,13,26,S,8429
10-Nov-24,85,15:51,Sunday,SHEPPARD AND SCUNTHORP,Operations - Operator,12,24,S,3532
10-Nov-24,925,15:58,Sunday,DON MILLS AND ST DENNI,Collision - TTC,11,22,N,8820
10-Nov-24,85,16:02,Sunday,SHEPPARD AND ALLANFORD,Cleaning - Unsanitary,12,24,W,3650
10-Nov-24,35,16:06,Sunday,JANE AND TRETHEWEY,Mechanical,8,16,N,1146
10-Nov-24,96,16:09,Sunday,ELMHURST AND HAREFIELD,Security,20,40,E,3642
10-Nov-24,85,16:15,Sunday,SHEPPARD AND SCUNTHORP,Operations - Operator,12,24,E,3406
10-Nov-24,95,16:18,Sunday,ELLESMERE AND MILITARY,Mechanical,12,24,E,1674
10-Nov-24,95,16:18,Sunday,ELLESMERE AND MARKHAM,Mechanical,12,24,W,1674
10-Nov-24,85,16:26,Sunday,ROUGE HILL GO STATION,Mechanical,12,24,N,3473
10-Nov-24,929,16:27,Sunday,DUFFERIN AND ORFUS RD,Vision,10,20,N,9449
10-Nov-24,32,16:38,Sunday,EGLINTON STATION,Mechanical,12,24,W,7264
10-Nov-24,72,16:40,Sunday,CARLAW AND LANGLEY,Mechanical,13,26,,8529
10-Nov-24,84,16:47,Sunday,SHEPPARD AND JANE,Cleaning - Unsanitary,8,16,W,8941
10-Nov-24,86,16:47,Sunday,KINGSTON AND FALAISE,Collision - TTC,8,16,E,3495
10-Nov-24,904,16:50,Sunday,DON MILLS STATION,Mechanical,13,25,E,9067
10-Nov-24,86,16:58,Sunday,TORONTO ZOO,Mechanical,8,16,,3471
10-Nov-24,85,17:11,Sunday,SHEPPARD AND MARKHAM,Mechanical,12,24,W,3532
10-Nov-24,116,17:20,Sunday,EGLINTON AND BEACHELL,Mechanical,8,16,W,3404
10-Nov-24,960,17:20,Sunday,STEELES AND PETER KAIS,Security,10,20,E,7079
10-Nov-24,960,17:24,Sunday,FINCH STATION,Mechanical,10,20,W,7109
10-Nov-24,939,17:24,Sunday,MCCOWAN AND FINCH,Mechanical,20,40,W,9412
10-Nov-24,95,17:37,Sunday,ELLESMERE AND KENNEDY,Operations - Operator,16,30,W,3422
10-Nov-24,60,18:06,Sunday,PIONEER VILLAGE STATIO,Operations - Operator,9,18,W,8394
10-Nov-24,95,18:08,Sunday,YORK MILLS AND DON MIL,Operations - Operator,12,24,W,1286
10-Nov-24,73,18:11,Sunday,ROYAL YORK STATION,Security,14,38,,8337
10-Nov-24,130,18:37,Sunday,MILNER AND PROGRESS,Collision - TTC,15,30,W,1536
10-Nov-24,64,18:38,Sunday,MAIN STREET STATION,Mechanical,10,20,W,3716
10-Nov-24,116,18:48,Sunday,MORNINGSIDE AND WARNSW,Collision - TTC,7,14,S,1560
10-Nov-24,85,18:52,Sunday,MALVERN AND SHEPPARD,Operations - Operator,20,40,E,3406
10-Nov-24,38,19:04,Sunday,LAWSON AND MIDDLEVALE,Mechanical,15,30,W,1590
10-Nov-24,8,19:05,Sunday,WARDEN STATION,Mechanical,20,40,S,8411
10-Nov-24,102,19:08,Sunday,MARKHAM AND LAWRENCE,Mechanical,3,13,N,3432
10-Nov-24,134,19:12,Sunday,SCARBOROUGH TOWN CENTR,Mechanical,12,37,,1331
10-Nov-24,116,19:16,Sunday,MORNINGSIDE AND PIXLEY,Mechanical,8,16,N,1315
10-Nov-24,100,19:51,Sunday,OVERLEA AND LEASIDE,Cleaning - Unsanitary,10,20,E,8629
10-Nov-24,904,19:55,Sunday,WARDEN AND SHEPPARD,Mechanical,15,30,S,9078
10-Nov-24,118,20:18,Sunday,WILSON AND NORTHGATE,Mechanical,20,40,E,3455
10-Nov-24,95,20:32,Sunday,VICTORIA PARK AND PARK,Mechanical,14,37,W,1322
10-Nov-24,37,20:36,Sunday,ISLINGTON AND ST ANDRE,Security,18,36,S,8303
10-Nov-24,600,20:54,Sunday,BLOOR AND ISLINGTON,Investigation,0,0,W,3577
10-Nov-24,105,21:04,Sunday,SHEPPARD WEST STATION,Operations - Operator,30,60,S,3538
10-Nov-24,47,22:28,Sunday,LANSDOWNE AND DUPONT,Security,20,40,N,7005
10-Nov-24,52,22:30,Sunday,SUNNY BROOK HOSPITAL,Security,0,0,,3636
10-Nov-24,104,22:31,Sunday,WILSON STATION,Vision,22,44,N,7031
10-Nov-24,67,22:36,Sunday,PHARMACY AND PENAIRE,Mechanical,26,52,N,8710
10-Nov-24,89,22:44,Sunday,WESTON AND NORTHLAND A,Mechanical,10,20,N,8361
10-Nov-24,32,22:48,Sunday,JANE AND TRETHEWEY,Vision,16,32,W,7243
10-Nov-24,95,23:17,Sunday,YORK MILLS STATION,Mechanical,20,40,,1326
10-Nov-24,73,23:28,Sunday,ROYAL YORK AND DUNDAS,Diversion,12,25,,3343
10-Nov-24,32,23:30,Sunday,EGLINTON AND OLD PARK,Vision,14,28,W,7240
10-Nov-24,48,23:40,Sunday,RATHBURN AND PHEASANT,Diversion,30,60,W,8103
10-Nov-24,165,23:54,Sunday,WILSON AND BEVERLY HIL,Security,10,20,E,3585
10-Nov-24,32,00:20,Sunday,EGLINTON AND WESTON,Vision,14,28,W,7302
10-Nov-24,116,00:41,Sunday,MORNINGSIDE AND NEILSO,Emergency Services,10,20,S,1555
10-Nov-24,36,00:42,Sunday,FINCH AND ALBION,Security,10,20,N,8945
10-Nov-24,320,01:30,Sunday,YORK MILLS STATION,Operations - Operator,5,10,,0
10-Nov-24,11,01:33,Sunday,DAVISVILLE STATION,Security,0,0,S,8746
11-Nov-24,134,02:44,Monday,MORNINGSIDE AND ELLESM,Operations - Operator,30,60,S,8798
11-Nov-24,35,02:47,Monday,THE POND AND ARBORETUM,Operations - Operator,20,40,S,1406
11-Nov-24,335,03:44,Monday,OLD MILL STATION,Emergency Services,20,40,N,1068
11-Nov-24,39,04:05,Monday,FINCH AND GREENVIEW,Cleaning - Unsanitary,20,40,W,9209
11-Nov-24,95,04:33,Monday,MEADOWVALE AND DEAN PA,Vision,30,30,W,1263
11-Nov-24,300,04:36,Monday,TORONTO PEARSON AIRPOR,Security,0,0,S,9135
11-Nov-24,39,06:00,Monday,FINCH AND WILLOWDALE,Operations - Operator,30,60,E,3105
11-Nov-24,32,06:09,Monday,EGLINTON AND DUFFERIN,Mechanical,10,20,E,3737
11-Nov-24,65,06:33,Monday,DOCKSIDE AND QUEENS QU,Diversion,0,0,N,8554
11-Nov-24,130,06:42,Monday,SCARBOROUGH CENTRE STA,Operations - Operator,22,44,E,1261
11-Nov-24,104,06:51,Monday,SHEPPARD WEST STATION,Vision,23,46,N,7033
11-Nov-24,12,06:56,Monday,KINGSTON AND RIDGEMOOR,Mechanical,16,32,E,8614
11-Nov-24,84,07:08,Monday,OAKDALE RD AND FINCH,Emergency Services,18,36,S,8851
11-Nov-24,34,07:33,Monday,EGLINTON AND DON MILLS,Collision - TTC,9,18,W,8679
11-Nov-24,985,07:35,Monday,SHEPPARD AND BRIAN,Mechanical,12,24,W,9078
11-Nov-24,12,07:35,Monday,VICTORIA PARK STATION,Mechanical,0,0,,8416
11-Nov-24,25,07:45,Monday,DON MILLS AND YORK MIL,Mechanical,7,14,N,8638
11-Nov-24,32,07:47,Monday,EGLINTON AND GLEN CEDA,Collision - TTC,10,20,E,7249
11-Nov-24,925,07:52,Monday,BROADVIEW STATION,Cleaning - Unsanitary,9,18,N,8623
11-Nov-24,165,08:13,Monday,WILSON STATION,Operations - Operator,6,12,,8905
11-Nov-24,108,08:14,Monday,PIONEER VILLAGE STATIO,Operations - Operator,20,40,E,8935
11-Nov-24,30,08:33,Monday,SCARLETT AND BERNICE,Mechanical,25,50,S,3230
11-Nov-24,17,08:50,Monday,MCNICOLL GARAGE,Vision,35,57,N,3235
11-Nov-24,169,09:10,Monday,DON MILLS STATION,Collision - TTC,30,60,,1310
11-Nov-24,84,09:10,Monday,SHEPPARD AND BUCKLAND,Operations - Operator,0,0,W,3570
11-Nov-24,905,09:14,Monday,KENNEDY STATION,Mechanical,8,16,W,1227
11-Nov-24,32,09:23,Monday,EGLINTON STATION,Operations - Operator,7,14,,7272
11-Nov-24,7,09:34,Monday,BATHURST AND YORK DOWN,Mechanical,10,20,N,9016
11-Nov-24,86,09:34,Monday,KENNEDY STATION,Operations - Operator,25,50,W,3498
11-Nov-24,131,10:20,Monday,SCARBOROUGH CENTRE STA,Mechanical,17,34,W,1200
11-Nov-24,85,10:26,Monday,MALVERN GATE,Operations - Operator,7,14,E,1242
11-Nov-24,94,10:32,Monday,WELLESLEY AND QUEENSPA,Diversion,105,115,E,8532
11-Nov-24,904,10:35,Monday,SHEPPARD AND YORKLAND,Collision - TTC,12,24,E,9062
11-Nov-24,25,10:45,Monday,DON MILLS AND FINCH,Mechanical,9,18,E,8761
11-Nov-24,95,10:57,Monday,RYLANDER AND KINGSTON,Vision,10,20,S,3491
11-Nov-24,11,10:58,Monday,DAVISVILLE AND YONGE,Mechanical,20,40,S,8707
11-Nov-24,70,10:59,Monday,O'CONNOR AND MORTIMER,Diversion,14,25,N,8552
11-Nov-24,939,11:02,Monday,KENNEDY STATION,Mechanical,8,15,E,9411
