Date,Line,Time,Day,Location,Incident,Min Delay,Min Gap,Bound,Vehicle
11-Sep-24,510,18:03,Wednesday,SPADINA AND FRONT,Collision - TTC Involved,3,6,S,7321
11-Sep-24,501,18:31,Wednesday,BATHURST AND QUEEN,Operations,10,20,E,8331
11-Sep-24,501,18:36,Wednesday,BATHURST AND QUEEN,Operations,10,20,E,8133
11-Sep-24,509,18:47,Wednesday,QUEENS QUAY AND HARBOU,Mechanical,4,8,E,1364
11-Sep-24,504,19:41,Wednesday,KING AND YONGE,Security,5,14,E,4450
11-Sep-24,503,19:52,Wednesday,KING AND CHURCH,General Delay,12,22,E,4416
11-Sep-24,512,20:48,Wednesday,ST CLAIR AND KEELE,Cleaning - Unsanitary,10,20,E,4624
11-Sep-24,504,20:52,Wednesday,KING AND PETER,Diversion,23,33,W,4472
11-Sep-24,503,20:54,Wednesday,KING AND YORK,Diversion,23,33,W,4433
11-Sep-24,501,21:08,Wednesday,MCCAUL LOOP,Diversion,67,77,N,4525
11-Sep-24,507,22:21,Wednesday,LAKESHORE AND PARK LAW,Collision - TTC Involved,53,63,E,4539
11-Sep-24,504,22:26,Wednesday,DUNDAS WEST STATION,Emergency Services,10,20,,4401
11-Sep-24,506,22:29,Wednesday,COLLEGE AND LANSODWNE,Security,119,129,W,4588
11-Sep-24,504,23:14,Wednesday,BROADVIEW AND DUNDAS,General Delay,10,20,W,4583
11-Sep-24,510,23:20,Wednesday,SPADINA AND SULLIVAN,Operations,30,60,S,8809
11-Sep-24,512,23:49,Wednesday,ST CLAIR STATION,Cleaning - Unsanitary,10,20,W,4485
11-Sep-24,504,00:07,Wednesday,SUNNY SIDE LOOP,Emergency Services,10,20,,4583
12-Sep-24,511,04:47,Thursday,DUNDAS AND CHURCH,Operations,10,20,S,4431
12-Sep-24,504,04:50,Thursday,25 SUNNYSIDE AVENUE,Mechanical,8,16,S,4479
12-Sep-24,507,05:02,Thursday,RONCESVALLES CARHOUSE,General Delay,13,23,,4481
12-Sep-24,506,05:03,Thursday,RONCESVALLES YARD,General Delay,11,20,E,4547
12-Sep-24,507,05:04,Thursday,RONCESVALLES YARD,General Delay,10,17,W,4569
12-Sep-24,501,05:05,Thursday,RONCESVALLES YARD,General Delay,10,19,E,4615
12-Sep-24,501,05:05,Thursday,RONCESVALLES YARD,General Delay,6,15,E,4582
12-Sep-24,508,07:10,Thursday,LAKESHORE AND SEVENTH,Diversion,703,723,E,4596
12-Sep-24,509,08:23,Thursday,QUEENS QUAY AND LOWER,Operations,3,6,,8830
12-Sep-24,507,08:36,Thursday,LAKESHORE AND ISLINGTO,Diversion,660,670,,0
12-Sep-24,509,08:54,Thursday,QUEENS QUAY AND REES,Emergency Services,3,6,E,1085
12-Sep-24,505,09:05,Thursday,RONCESVALLES AND DUNDA,Cleaning - Unsanitary,10,20,,4514
12-Sep-24,505,09:19,Thursday,DUNDAS WEST STATION,Cleaning - Unsanitary,10,20,,4406
12-Sep-24,505,09:19,Thursday,DUNDAS WEST STATION,Security,10,20,,4406
12-Sep-24,506,09:32,Thursday,COLLEGE AND GRACE,Cleaning - Unsanitary,0,0,,4579
12-Sep-24,504,13:34,Thursday,RONCESVALLES YARD,General Delay,12,20,E,4549
12-Sep-24,510,13:40,Thursday,SPADINA STATION,Operations,10,13,N,7314
12-Sep-24,505,13:56,Thursday,BAY AND DUNDAS,Mechanical,10,20,W,4587
12-Sep-24,504,14:13,Thursday,KING AND BATHURST,Mechanical,10,20,W,4475
12-Sep-24,512,14:39,Thursday,ST CLAIR STATION,Operations,8,16,S,4624
12-Sep-24,504,14:56,Thursday,KING AND SHAW,Diversion,21,31,S,4466
12-Sep-24,501,15:42,Thursday,BROADVIEW AND GERRARD,Cleaning - Unsanitary,10,20,E,8337
12-Sep-24,504,15:55,Thursday,BROADVIEW AND DANFORTH,Investigation,10,20,S,4489
12-Sep-24,501,16:11,Thursday,QUEEN AND UNIVERSITY,Collision - TTC Involved,10,20,E,8217
12-Sep-24,509,16:12,Thursday,SPADINA AND QUEENS QUA,Mechanical,3,6,E,3732
12-Sep-24,505,16:18,Thursday,BROADVIEW AND GERRARD,General Delay,0,0,W,0
12-Sep-24,503,16:54,Thursday,KING AND SHERBOURNE,General Delay,0,0,S,4532
12-Sep-24,501,17:07,Thursday,QUEEN AND BATHURST,Mechanical,10,20,N,8181
12-Sep-24,508,17:45,Thursday,LONG BRANCH LOOP,Emergency Services,85,95,,4506
12-Sep-24,507,17:52,Thursday,56 EXMOOR DRIVE,General Delay,58,68,S,4538
12-Sep-24,504,17:57,Thursday,KING AND TORONTO,Diversion,57,67,W,4525
12-Sep-24,503,18:00,Thursday,KING AND TORONTO,Diversion,49,59,W,4510
12-Sep-24,504,19:57,Thursday,HUMBER LOOP AND QUEEN,Mechanical,10,20,W,4561
12-Sep-24,510,21:14,Thursday,SPADINA STATION,Cleaning - Unsanitary,3,6,N,8634
12-Sep-24,501,21:14,Thursday,WOLSELEY LOOP,Cleaning - Unsanitary,10,20,E,8159
12-Sep-24,504,21:17,Thursday,QUEEN AND RONCESVALLES,Diversion,181,191,W,0
12-Sep-24,504,21:34,Thursday,KING ROUTE,General Delay,0,0,,0
12-Sep-24,512,21:56,Thursday,ST CLAIR AND AND DEER,Emergency Services,10,20,E,4411
12-Sep-24,507,22:03,Thursday,QUEEN AND RONCESVALLES,Diversion,138,148,,4593
12-Sep-24,501,22:08,Thursday,QUEEN AND RONCESVALLES,Diversion,143,153,,4407
12-Sep-24,510,22:11,Thursday,ST CLAIR AND AVENUE,Utilized Off Route,6,12,S,8627
12-Sep-24,512,22:50,Thursday,ST CLAIR AND WINONA,General Delay,0,0,W,4624
12-Sep-24,512,22:50,Thursday,ST CLAIR AND WINONA,General Delay,0,0,W,0
12-Sep-24,509,23:31,Thursday,QUEENS QUAY AND HARBOU,Emergency Services,0,0,E,7201
12-Sep-24,503,23:54,Thursday,CHURCH AND ADELAIDE,Operations,10,20,N,4436
13-Sep-24,512,03:05,Friday,ST CLAIR AND OLD WESTO,Security,18,38,E,4440
13-Sep-24,501,05:35,Friday,KINGSTON LOOP,Emergency Services,20,40,,4545
13-Sep-24,508,06:14,Friday,BATHURST AND KING,Operations,11,31,E,4602
13-Sep-24,506,07:40,Friday,21 THE QUEENSWAY,Mechanical,10,20,,4572
13-Sep-24,509,08:24,Friday,BATHURST AND FORT YORK,Collision - TTC Involved,3,6,N,1359
13-Sep-24,511,08:27,Friday,BATHURST AND FORT YORK,Collision - TTC Involved,18,28,S,4475
13-Sep-24,509,09:17,Friday,QUEENS QUAY AND BATHUR,Collision - TTC Involved,3,9,E,7254
13-Sep-24,510,09:25,Friday,SPADINA AND COLLEGE,Cleaning - Unsanitary,16,20,N,8722
13-Sep-24,501,10:27,Friday,QUEEN AND SHAW,Mechanical,10,20,W,4457
13-Sep-24,511,11:20,Friday,FLEET AND FORT YORK,General Delay,8,18,S,4467
13-Sep-24,506,12:12,Friday,GERRARD AND HIAWATHA,Collision - TTC Involved,38,48,E,4423
13-Sep-24,511,12:27,Friday,232 BATHURST (BATHURST,General Delay,42,52,,4606
13-Sep-24,501,12:27,Friday,QUEEN AND UNIVERSITY,Utilized Off Route,7,14,E,3361
13-Sep-24,504,12:52,Friday,QUEEN AND DUFFERIN,Mechanical,46,56,E,4530
13-Sep-24,510,13:00,Friday,SPADINA AND COLLEGE,Cleaning - Unsanitary,3,7,E,8722
13-Sep-24,510,13:56,Friday,SPADINA AND QUEENSQUAY,Collision - TTC Involved,3,5,N,8852
13-Sep-24,512,14:16,Friday,ST CLAIR AND AVENUE,General Delay,11,19,E,4491
13-Sep-24,510,15:04,Friday,SPADINA AND COLLEGE,Mechanical,2,5,N,1005
13-Sep-24,512,15:27,Friday,ST CLAIR AND OAKWOOD,General Delay,10,18,W,4446
13-Sep-24,512,16:11,Friday,ST CLAIR AND WESTON,General Delay,0,0,,0
13-Sep-24,504,16:34,Friday,RONCESVALLES AND GREND,Diversion,25,35,S,4419
13-Sep-24,505,17:01,Friday,DUNDAS AND MANNING,Emergency Services,8,18,W,4528
13-Sep-24,509,19:12,Friday,FORT YORK AND BASTION,Security,12,16,E,8840
13-Sep-24,501,20:42,Friday,WELLINGTON AND W OF CH,Diversion,34,44,W,4494
13-Sep-24,503,21:11,Friday,SPADINA AND KING,Cleaning - Unsanitary,10,20,W,4502
13-Sep-24,505,21:42,Friday,BROADVIEW AND DANFORTH,Operations,25,35,W,4442
13-Sep-24,510,22:06,Friday,SPADINA AND KING,General Delay,0,0,,0
13-Sep-24,506,22:17,Friday,COLLEGE (ST GEORGE TO,Held By,9,19,W,4474
13-Sep-24,505,22:20,Friday,BROADVIEW STATION,General Delay,98,108,W,4418
13-Sep-24,504,22:34,Friday,BROADVIEW STATION,Operations,10,20,,4456
13-Sep-24,505,22:43,Friday,DUNDAS AND YONGE,Diversion,7,17,W,4601
13-Sep-24,503,22:47,Friday,QUEEN AND KINGSTON,Cleaning - Unsanitary,10,20,E,4435
13-Sep-24,501,23:05,Friday,RICHMOND AND BAY,Diversion,36,46,W,8150
13-Sep-24,504,23:49,Friday,BROADVIEW STATION,General Delay,6,16,E,4554
13-Sep-24,501,00:07,Friday,BROADVIEW AND GERRARD,Mechanical,10,20,W,3323
13-Sep-24,504,00:42,Friday,KING AND YONGE,Diversion,40,50,E,4575
13-Sep-24,501,00:42,Friday,KING AND CHURCH,Operations,10,20,E,4501
13-Sep-24,503,00:47,Friday,KING AND CHURCH,Diversion,38,48,E,4592
13-Sep-24,505,00:52,Friday,QUEEN AND LESLIE,Emergency Services,0,0,E,4484
13-Sep-24,501,00:53,Friday,KING AND CHURCH,Diversion,0,0,E,8323
14-Sep-24,501,02:16,Saturday,QUEEN AND GREENWOOD,Diversion,38,48,W,4591
14-Sep-24,301,02:23,Saturday,WOLSELEY LOOP,Utilized Off Route,30,60,W,8112
14-Sep-24,505,03:26,Saturday,DUNDAS AND YONGE,Security,0,0,E,4442
14-Sep-24,503,03:45,Saturday,QUEEN AND ALTON,Operations,30,60,E,4502
14-Sep-24,301,03:46,Saturday,QUEEN AND SUMACH,Emergency Services,33,63,E,8112
14-Sep-24,504,06:27,Saturday,DISTILLERY LOOP,Diversion,15,25,,4499
14-Sep-24,504,06:30,Saturday,DISTILLERY LOOP,Diversion,15,25,,4499
14-Sep-24,504,06:43,Saturday,EDNA AND DUNDAS,Mechanical,0,0,E,8335
14-Sep-24,509,06:49,Saturday,BAY AND FRONT,Emergency Services,14,24,N,7266
14-Sep-24,509,07:31,Saturday,QUEENS QUAY AND BAY,Collision - TTC Involved,51,61,W,8704
14-Sep-24,504,09:05,Saturday,DUNDAS WEST STATION,General Delay,48,58,E,4560
14-Sep-24,505,09:09,Saturday,DUNDAS AND PALMERSTON,Diversion,40,50,E,4525
14-Sep-24,504,09:09,Saturday,DUNDAS AND PALMERSTON,Diversion,10,20,W,4499
14-Sep-24,504,10:28,Saturday,QUEEN AND MCCAUL,Collision - TTC Involved,8,16,E,8202
14-Sep-24,509,11:25,Saturday,KEELE AND BLOOR,Mechanical,6,11,S,3732
14-Sep-24,509,11:53,Saturday,MOUNT DENNIS GARAGE,Mechanical,50,53,N,7262
14-Sep-24,505,12:06,Saturday,DUNDAS AND BATHURST,General Delay,0,0,,0
14-Sep-24,503,12:10,Saturday,CHURCH AND KING,Collision - TTC Involved,89,99,S,4598
14-Sep-24,504,12:21,Saturday,KING AND CHURCH,Diversion,10,20,,4556
14-Sep-24,510,12:25,Saturday,SPADINA AND WELLINGTON,Diversion,8,16,N,8737
14-Sep-24,501,12:50,Saturday,QUEEN AND SUMACH,Diversion,23,33,W,4419
14-Sep-24,501,13:01,Saturday,BROADVIEW AND DUNDAS,Utilized Off Route,10,20,S,8184
14-Sep-24,501,13:37,Saturday,QUEEN AND UNIVERSITY,Diversion,37,43,E,8308
14-Sep-24,512,13:57,Saturday,ST CLAIR AND VAUGHAN,Operations,8,16,E,4446
14-Sep-24,510,14:02,Saturday,SPADINA AND WELLINGTON,Held By,8,16,N,8737
14-Sep-24,501,14:06,Saturday,QUEEN AND AUGUSTA,Security,5,10,W,8198
14-Sep-24,501,15:54,Saturday,CHURCH AND KING,Diversion,12,22,N,4603
14-Sep-24,501,15:58,Saturday,RICHMOND AND BAY,Diversion,37,47,W,3355
14-Sep-24,512,16:42,Saturday,ST CLAIR STATION,General Delay,8,16,W,4531
14-Sep-24,504,16:50,Saturday,CHERRY AND FRONT,Operations,10,20,W,4516
14-Sep-24,,16:56,Saturday,WOODBINE PARK,Security,0,0,,0
14-Sep-24,501,17:15,Saturday,QUEEN AND AUGUSTA,Operations,5,10,E,8144
14-Sep-24,511,18:59,Saturday,BATHURST AND KING,General Delay,9,19,S,4522
14-Sep-24,501,19:01,Saturday,QUEEN AND UNIVERSITY,Operations,10,20,E,8190
14-Sep-24,510,19:02,Saturday,SPADINA AND NASSUA,Security,4,8,S,8779
14-Sep-24,512,19:50,Saturday,GUNN'S LOOP,Operations,8,16,E,4492
14-Sep-24,511,20:00,Saturday,BATHURST STATION,General Delay,0,0,,0
14-Sep-24,506,20:26,Saturday,HIGH PARK LOOP,Operations,25,35,W,4439
14-Sep-24,504,20:29,Saturday,KING AND JOHN,Security,12,22,W,4481
14-Sep-24,509,20:54,Saturday,YONGE AND WELLINGTON,Mechanical,8,16,N,7225
14-Sep-24,501,21:31,Saturday,DUFFERIN GATE LOOP,Security,10,20,E,4621
14-Sep-24,505,23:28,Saturday,DUNDAS AND LANSDOWNE,Collision - TTC Involved,0,0,W,4544
14-Sep-24,504,23:32,Saturday,DUNDAS AND LANSDOWNE,Diversion,225,235,W,4511
14-Sep-24,507,00:09,Saturday,RONCESVALLES YARD,Security,10,20,,4513
14-Sep-24,507,00:35,Saturday,QUEEN AND DUFFERIN,Security,10,20,W,4404
14-Sep-24,999,00:38,Saturday,QUEEN AND DUFFERIN,Security,0,0,W,8583
14-Sep-24,510,00:48,Saturday,SPADINA AND NASSAU,Mechanical,5,10,S,7311
14-Sep-24,504,01:21,Saturday,COLLEGE AND DOVERCOURT,Investigation,12,22,W,4442
14-Sep-24,501,01:35,Saturday,KINGSTON LOOP INSIDE T,Security,10,20,,4569
15-Sep-24,503,03:41,Sunday,QUEEN AND RONCESVALLES,Emergency Services,30,60,W,4503
15-Sep-24,504,03:54,Sunday,DUNDAS AND RONCESVALLE,Emergency Services,20,40,N,4462
15-Sep-24,301,04:43,Sunday,PARLIAMENT AND DUNDAS,Security,20,40,N,4613
15-Sep-24,505,06:09,Sunday,DUNDAS AND PARLIMENT,Cleaning - Unsanitary,48,58,N,4428
15-Sep-24,505,07:27,Sunday,DUNDAS WEST STATION,Emergency Services,10,20,,4512
15-Sep-24,504,07:46,Sunday,KING WEST AND JOHN,General Delay,14,24,E,4549
15-Sep-24,506,08:46,Sunday,CARLTON AND CHURCH,Emergency Services,36,46,E,4538
15-Sep-24,504,10:36,Sunday,KING AND SPADINA,General Delay,0,0,S,4584
15-Sep-24,501,11:01,Sunday,HUMBER LOOP,Emergency Services,0,0,,0
15-Sep-24,509,11:24,Sunday,MOUNT DENNIS GARAGE,Mechanical,101,106,E,1333
15-Sep-24,505,11:33,Sunday,PARLEIMENT AND DUNDAS,Security,18,28,N,4491
15-Sep-24,506,11:37,Sunday,DUNDAS AND SORAUREN,Operations,10,20,E,4522
15-Sep-24,506,13:15,Sunday,COLLEGE AND YONGE,Diversion,20,30,E,4585
15-Sep-24,512,14:19,Sunday,VAUGHAN AND ST CLAIR,Operations,14,22,W,4526
15-Sep-24,505,14:31,Sunday,YONGE AND DUNDAS,Diversion,9,19,,4535
15-Sep-24,133,15:19,Sunday,SCARBOROUGH CENTRE STA,Operations,15,30,E,1625
15-Sep-24,506,16:49,Sunday,HIGH PARK LOOP,Emergency Services,15,25,E,4522
15-Sep-24,509,17:32,Sunday,QUEENS QUAY AND REES,General Delay,0,0,,0
15-Sep-24,501,17:37,Sunday,CHURCH AND KING,Operations,6,12,N,8322
15-Sep-24,506,17:45,Sunday,COXWELL AND LOWER GERR,General Delay,40,50,W,4547
15-Sep-24,501,17:54,Sunday,WOLSELEY LOOP,Mechanical,10,20,W,8201
15-Sep-24,510,18:15,Sunday,SPADINA AND FORT YORK,General Delay,0,0,S,0
15-Sep-24,509,18:19,Sunday,BATHURST AND FLEET,Mechanical,5,10,E,1342
15-Sep-24,505,18:20,Sunday,DUNDAS AND ST. CLARENS,Diversion,8,18,W,4505
15-Sep-24,504,19:03,Sunday,PARLIAMENT AND QUEEN,Security,10,20,N,4624
15-Sep-24,512,19:29,Sunday,ST CLAIR AND CHRISTIE,General Delay,13,23,W,4526
15-Sep-24,504,19:48,Sunday,HUMBER LOOP,Operations,10,20,W,4596
15-Sep-24,505,20:29,Sunday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,N,4569
15-Sep-24,512,21:05,Sunday,ST CLAIR AND WINONA,General Delay,0,0,E,0
15-Sep-24,507,21:36,Sunday,LAKE SHORE AND 2111 LA,Held By,10,20,E,4615
15-Sep-24,507,21:56,Sunday,16 THE QUEENSWAY,Mechanical,10,20,E,4615
15-Sep-24,505,22:25,Sunday,BROADVIEW STATION,Security,5,15,,4425
15-Sep-24,505,23:12,Sunday,DUNDAS AND KENSINGTON,General Delay,11,23,W,4558
15-Sep-24,505,23:57,Sunday,BROADVIEW STATION,General Delay,0,0,W,0
15-Sep-24,501,00:28,Sunday,QUEEN AND DOVERCOURT,General Delay,21,31,W,4546
15-Sep-24,505,01:11,Sunday,KINGSTON LOOP,Security,0,0,S,4437
15-Sep-24,506,01:35,Sunday,COLLEGE AND BROCK,General Delay,6,21,E,4538
16-Sep-24,506,02:51,Monday,GERRARD AND ALTON,Cleaning - Unsanitary,15,30,E,4511
16-Sep-24,501,02:57,Monday,GERRARD AND GREENWOOD,Utilized Off Route,30,60,E,8110
16-Sep-24,501,06:26,Monday,YORK AND KING,Cleaning - Unsanitary,10,20,,4572
16-Sep-24,503,06:48,Monday,KING AND WIDMER,Diversion,6,10,,4455
16-Sep-24,501,07:04,Monday,DUFFERIN GATE LOOP,Mechanical,12,22,E,4573
16-Sep-24,501,07:04,Monday,DUFFERIN AND SPRINGHUR,General Delay,12,22,,4549
16-Sep-24,501,07:20,Monday,QUEEN AND JARVIS,Mechanical,10,20,E,4429
16-Sep-24,505,08:03,Monday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,S,4599
16-Sep-24,512,08:27,Monday,ST CLAIR STATION,Cleaning - Unsanitary,8,16,E,4512
16-Sep-24,505,10:03,Monday,DUNDAS AND YONGE,Emergency Services,6,16,W,4437
16-Sep-24,510,10:23,Monday,SPADINA STATION,General Delay,10,13,W,7266
16-Sep-24,511,10:48,Monday,BATHURST AND COLLEGE,General Delay,10,20,S,4450
16-Sep-24,999,11:18,Monday,RONCESVALLES YARD,Emergency Services,0,0,,4535
16-Sep-24,503,11:23,Monday,QUEEN EAST AND WOODFIE,Operations,17,27,E,4503
16-Sep-24,509,11:53,Monday,QUEENS QUAY AND YORK,General Delay,0,0,E,0
16-Sep-24,509,12:07,Monday,QUEENS QUAY AND LOWER,Diversion,39,44,E,8701
16-Sep-24,512,13:27,Monday,LANSDOWNE AND ST CLAIR,General Delay,8,16,E,4511
16-Sep-24,507,14:13,Monday,LAKE SHORE AND KIPLING,Cleaning - Unsanitary,10,20,W,4407
16-Sep-24,510,15:04,Monday,SPADINA AND LAKESHORE,Collision - TTC Involved,3,5,N,8628
16-Sep-24,501,15:40,Monday,QUEEN AND LOGAN,Diversion,55,65,E,4426
16-Sep-24,503,15:43,Monday,QUEEN EAST AND EMPIRE,General Delay,53,63,E,4487
16-Sep-24,503,15:48,Monday,QUEEN AND LOGAN,Diversion,53,63,E,0
16-Sep-24,503,16:10,Monday,QUEEN AND BROADVIEW,Diversion,10,20,E,4532
16-Sep-24,501,16:10,Monday,QUEEN AND BROADVIEW,Diversion,10,20,E,4606
16-Sep-24,509,19:18,Monday,PRINCESS GATES,Mechanical,0,0,E,8668
16-Sep-24,506,20:48,Monday,HIGH PARK LOOP,Operations,21,31,,4494
16-Sep-24,506,21:53,Monday,COLLEGE AND MCCAUL,Emergency Services,31,41,W,4434
16-Sep-24,503,22:20,Monday,KINGSTON AND SOUTHWOOD,General Delay,5,15,E,4597
16-Sep-24,505,00:59,Monday,BROADVIEW STATION JUST,Emergency Services,21,31,S,4561
17-Sep-24,306,02:33,Tuesday,MAIN AND DANFORTH,General Delay,15,30,W,4476
17-Sep-24,512,04:17,Tuesday,ST CLAIR AND DEER PARK,Cleaning - Unsanitary,24,48,E,4447
17-Sep-24,501,04:31,Tuesday,777 BAYVVIEW,Mechanical,8,15,E,8200
17-Sep-24,505,05:47,Tuesday,DUNDAS WEST STATION,Mechanical,10,20,E,4408
17-Sep-24,506,06:21,Tuesday,GERRARD AND WEMBLEY,General Delay,16,0,,0
17-Sep-24,504,06:30,Tuesday,KING AND FRONT,Cleaning - Unsanitary,10,20,W,4485
17-Sep-24,512,06:38,Tuesday,ST CLAIR AND WESTON,General Delay,8,16,W,4547
17-Sep-24,503,06:57,Tuesday,QUEEN AND KINGSTON,General Delay,14,24,E,4510
17-Sep-24,504,07:43,Tuesday,BROADVIEW AND DANFORTH,Collision - TTC Involved,10,20,S,4499
17-Sep-24,510,08:11,Tuesday,SPADINA AND QUEENS QUA,Mechanical,4,8,S,7310
17-Sep-24,503,08:40,Tuesday,KING AND CHURCH,Operations,11,21,E,4457
17-Sep-24,505,08:54,Tuesday,DUNDAS AND UNIVERSITY,General Delay,10,20,E,4567
17-Sep-24,505,10:17,Tuesday,DUNDAS AND MONROE,Operations,9,18,W,4593
17-Sep-24,510,11:38,Tuesday,SPADINA STATION,Collision - TTC Involved,3,7,N,8690
17-Sep-24,507,13:01,Tuesday,LAKESHORE AND PARK LAW,Diversion,15,25,E,4550
17-Sep-24,501,13:15,Tuesday,WOLSELEY LOOP,Operations,8,16,E,8146
17-Sep-24,504,13:58,Tuesday,KING AND JOHN,Diversion,50,60,,0
17-Sep-24,503,14:14,Tuesday,KING AND BLUE JAYS WAY,Diversion,41,51,E,4597
17-Sep-24,510,15:37,Tuesday,SPADINA STATION,Mechanical,2,4,N,8667
17-Sep-24,501,16:16,Tuesday,SPADINA AND SUSSEX,Collision - TTC Involved,3,6,S,7269
17-Sep-24,509,16:59,Tuesday,FRONT AND BAY,Security,3,6,E,8775
17-Sep-24,501,17:14,Tuesday,KING AND DUFFERIN,Emergency Services,10,20,W,4535
17-Sep-24,506,17:21,Tuesday,COLLEGE AND BAY,Collision - TTC Involved,10,20,W,4514
17-Sep-24,504,17:22,Tuesday,KING AND PARLIAMENT,Mechanical,10,20,N,4623
17-Sep-24,501,18:48,Tuesday,QUEEN AND KINGSTON,Mechanical,10,20,E,4414
17-Sep-24,501,22:42,Tuesday,QUEEN AND DUFFERIN,Cleaning - Unsanitary,10,20,W,4453
17-Sep-24,509,22:54,Tuesday,EXHIBITION LOOP,Mechanical,10,20,E,8638
17-Sep-24,511,23:05,Tuesday,SPADINA AND ADELAIDE,Diversion,37,47,S,4531
17-Sep-24,504,23:05,Tuesday,SPADINA AND ADELAIDE,General Delay,37,47,E,4474
17-Sep-24,505,23:46,Tuesday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,W,4567
17-Sep-24,501,23:57,Tuesday,BROADVIEW AND MOUNTSTE,Cleaning - Unsanitary,10,20,E,8304
18-Sep-24,506,03:59,Wednesday,COLLEGE AND MC CAUL,Emergency Services,0,0,E,4596
18-Sep-24,512,05:40,Wednesday,ST CLAIR AND WYCHWOOD,Cleaning - Unsanitary,20,20,,4500
18-Sep-24,505,06:04,Wednesday,BROADVIEW STATION,Security,10,20,,4479
18-Sep-24,505,06:22,Wednesday,BROADVIEW STATION,General Delay,9,19,W,4481
18-Sep-24,512,07:00,Wednesday,ST CLAIR STATION,Operations,14,23,E,4505
18-Sep-24,509,07:29,Wednesday,MT DENNIS GARAGE,Cleaning - Unsanitary,6,12,E,7285
18-Sep-24,510,07:45,Wednesday,SPADINA AND QUEENS QUA,Operations,6,12,N,1064
18-Sep-24,509,08:31,Wednesday,FRONT AND BAY,Emergency Services,3,6,N,8649
18-Sep-24,505,09:40,Wednesday,BROADVIEW AND DANFORTH,Diversion,64,74,E,4522
18-Sep-24,505,09:43,Wednesday,BROADVIEW AND DANFORTH,Diversion,48,58,N,4522
18-Sep-24,512,09:44,Wednesday,ST CLAIR AND SILVERTHO,Emergency Services,23,31,E,4624
18-Sep-24,508,09:48,Wednesday,BROADVIEW STATION,Diversion,75,85,,4587
18-Sep-24,510,10:01,Wednesday,BROADVIEW AND PRETORIA,General Delay,68,71,S,8685
18-Sep-24,510,10:09,Wednesday,SPADINA STATION,Collision - TTC Involved,27,30,N,7225
18-Sep-24,511,10:16,Wednesday,BATHURST AND ULSTER,General Delay,0,0,N,4424
18-Sep-24,501,10:37,Wednesday,KING AND YORK,Operations,10,20,E,4472
18-Sep-24,501,12:13,Wednesday,QUEEN WEST AND DUFFERI,Cleaning - Unsanitary,9,18,W,4506
18-Sep-24,501,12:13,Wednesday,QUEEN AND DUFFERIN,Cleaning - Unsanitary,9,18,W,4506
18-Sep-24,505,12:51,Wednesday,LANDOWNE AND DUNDAS,Operations,20,10,E,4564
18-Sep-24,505,13:01,Wednesday,DUNDAS AND BEVERLY,Diversion,85,95,E,4451
18-Sep-24,501,13:11,Wednesday,QUEEN AND MCCAUL,Diversion,27,36,E,4555
18-Sep-24,506,13:45,Wednesday,COLLEGE AND EUCLID AVE,Emergency Services,10,20,W,4408
18-Sep-24,510,14:11,Wednesday,LOWER SPADINA AND LAKE,Emergency Services,4,8,N,7269
18-Sep-24,506,14:20,Wednesday,BAY AND COLLEGE,Diversion,80,90,,0
18-Sep-24,504,16:05,Wednesday,SHAW AND KING,Diversion,21,31,E,4491
18-Sep-24,506,16:06,Wednesday,GERRARD AND GREENWOOD,General Delay,0,0,W,4575
18-Sep-24,506,16:38,Wednesday,COLLEGE AND ELIZABETH,Cleaning - Unsanitary,10,20,S,4441
18-Sep-24,510,17:41,Wednesday,SPADINA AND BLOOR,Security,4,8,N,7299
18-Sep-24,501,19:37,Wednesday,BROADVIEW AND QUEEN,General Delay,0,0,W,4463
18-Sep-24,505,21:44,Wednesday,DUNDAS AND DUFFERIN,General Delay,111,121,W,4451
18-Sep-24,503,00:09,Wednesday,KING AND CHURCH,Cleaning - Unsanitary,10,20,W,4410
18-Sep-24,505,00:47,Wednesday,DUNDAS AND AUGUSTA,General Delay,22,32,E,4522
18-Sep-24,512,01:27,Wednesday,GUNNS LOOP,Cleaning - Unsanitary,10,20,W,4526
19-Sep-24,501,02:23,Thursday,GERRARD AND BLACKBURN,Emergency Services,30,60,W,8201
19-Sep-24,306,02:50,Thursday,COLLEGE AND QUEENS PAR,Emergency Services,22,37,W,4596
19-Sep-24,505,04:11,Thursday,BROADVIEW STATION,Emergency Services,17,47,N,4616
19-Sep-24,506,05:03,Thursday,CARLTON AND CHURCH,General Delay,11,21,E,4495
19-Sep-24,504,06:43,Thursday,DISTILERY LOOP,Security,8,16,,4600
19-Sep-24,504,06:45,Thursday,RONCESVALLES AND DUNDA,Rail/Switches,10,20,S,4461
19-Sep-24,504,06:46,Thursday,PARLIAMENT AND RICHMON,Diversion,16,24,E,4623
19-Sep-24,505,07:06,Thursday,DUNDAS AND HOWARD PARK,Diversion,23,33,W,0
19-Sep-24,510,07:54,Thursday,SPADINA STATION,Mechanical,4,8,W,8646
19-Sep-24,504,08:48,Thursday,KING AND JOHN,Investigation,10,20,E,4623
19-Sep-24,505,09:14,Thursday,DUNDAS AND YONGE,General Delay,0,0,W,4428
19-Sep-24,505,09:34,Thursday,BAY AND DUNDAS,Emergency Services,0,0,N,4551
