,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Code Description
16696,2024/08/21,08:23,Wednesday,RUNNYMEDE STATION,SUO,0,0,,BD,0,Passenger Other
16697,2024/08/21,08:42,Wednesday,BLOOR STATION,MUIRS,0,0,,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
16698,2024/08/21,08:53,Wednesday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16699,2024/08/21,09:00,Wednesday,MUSEUM STATION,PUOPO,3,6,N,YU,5481,OPTO (COMMS) Train Door Monitoring
16700,2024/08/21,09:10,Wednesday,BROADVIEW STATION,MUPAA,0,0,E,BD,5145,Passenger Assistance Alarm Activated - No Trouble Found
16701,2024/08/21,09:39,Wednesday,DOWNSVIEW PARK STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16702,2024/08/21,10:16,Wednesday,YONGE BD STATION,MUPAA,0,0,E,BD,5120,Passenger Assistance Alarm Activated - No Trouble Found
16703,2024/08/21,10:46,Wednesday,SPADINA YUS STATION,SUO,0,0,N,YU,5566,Passenger Other
16704,2024/08/21,11:17,Wednesday,JANE STATION,SUDP,7,11,W,BD,5093,Disorderly Patron
16705,2024/08/21,12:00,Wednesday,OSSINGTON STATION,MUPAA,0,0,E,BD,5364,Passenger Assistance Alarm Activated - No Trouble Found
16706,2024/08/21,12:05,Wednesday,KENNEDY BD STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16707,2024/08/21,12:11,Wednesday,WARDEN STATION,MUIE,4,8,E,BD,5152,Injured Employee
16708,2024/08/21,12:21,Wednesday,DUPONT STATION,PUOPO,4,9,N,YU,5426,OPTO (COMMS) Train Door Monitoring
16709,2024/08/21,12:33,Wednesday,WELLESLEY STATION,MUPAA,0,0,S,YU,5931,Passenger Assistance Alarm Activated - No Trouble Found
16710,2024/08/21,13:06,Wednesday,FINCH WEST STATION,SUO,0,0,N,YU,5586,Passenger Other
16711,2024/08/21,13:14,Wednesday,BLOOR STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
16712,2024/08/21,13:20,Wednesday,ST CLAIR WEST STATION,MUIRS,0,0,,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
16713,2024/08/21,13:50,Wednesday,KING STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported
16714,2024/08/21,14:57,Wednesday,DUFFERIN STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16715,2024/08/21,15:06,Wednesday,QUEEN STATION,SUDP,3,8,N,YU,5556,Disorderly Patron
16716,2024/08/21,15:30,Wednesday,KENNEDY BD STATION,TUSC,5,8,E,BD,5307,Operator Overspeeding
16717,2024/08/21,15:55,Wednesday,ST GEORGE BD STATION,MUIRS,0,0,,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
16718,2024/08/21,16:06,Wednesday,MUSEUM STATION,EUDO,21,26,S,YU,5521,Door Problems - Faulty Equipment
16719,2024/08/21,16:09,Wednesday,ISLINGTON STATION,SUO,0,0,W,BD,5197,Passenger Other
16720,2024/08/21,16:32,Wednesday,SHEPPARD WEST STATION,EUDO,5,10,N,YU,5806,Door Problems - Faulty Equipment
16721,2024/08/21,16:33,Wednesday,UNION STATION,PUOPO,4,7,N,YU,6021,OPTO (COMMS) Train Door Monitoring
16722,2024/08/21,16:43,Wednesday,FINCH WEST STATION,EUCD,5,10,N,YU,5806,Consequential Delay (2nd Delay Same Fault)
16723,2024/08/21,16:57,Wednesday,YORK MILLS STATION,SUEAS,14,17,N,YU,5471,Emergency Alarm Station Activation
16724,2024/08/21,17:06,Wednesday,SPADINA YUS STATION,MUPAA,0,0,S,YU,5976,Passenger Assistance Alarm Activated - No Trouble Found
16725,2024/08/21,17:06,Wednesday,ROSEDALE STATION,SUDP,4,7,N,YU,6071,Disorderly Patron
16726,2024/08/21,17:24,Wednesday,ISLINGTON STATION,MUSC,0,0,E,BD,5125,Miscellaneous Speed Control
16727,2024/08/21,17:26,Wednesday,ISLINGTON STATION,EUSC,3,6,E,BD,5125,Speed Control Equipment
16728,2024/08/21,17:36,Wednesday,GREENWOOD STATION,MUO,0,0,,BD,0,Miscellaneous Other
16729,2024/08/21,17:56,Wednesday,KIPLING STATION,MUSAN,3,6,E,BD,5363,Unsanitary Vehicle
16730,2024/08/21,18:13,Wednesday,COXWELL STATION,PUMO,0,0,,BD,0,Station Other
16731,2024/08/21,18:18,Wednesday,QUEENS QUAY ELEVATOR,PUMEL,0,0,,YU,0,Escalator/Elevator Incident
16732,2024/08/21,18:20,Wednesday,ROYAL YORK STATION,SUDP,0,0,E,BD,5278,Disorderly Patron
16733,2024/08/21,18:35,Wednesday,PAPE STATION,SUDP,3,6,E,BD,5014,Disorderly Patron
16734,2024/08/21,18:50,Wednesday,COXWELL STATION,SUDP,4,7,E,BD,5363,Disorderly Patron
16735,2024/08/21,18:52,Wednesday,EGLINTON WEST STATION,EUDO,4,7,N,YU,5586,Door Problems - Faulty Equipment
16736,2024/08/21,19:21,Wednesday,YORK MILLS STATION,SUAP,4,7,N,YU,5946,Assault / Patron Involved
16737,2024/08/21,19:33,Wednesday,ROYAL YORK STATION,PUMST,0,0,,BD,0,Station Stairway Incident
16738,2024/08/21,19:45,Wednesday,LAWRENCE WEST STATION,PUOPO,10,15,N,YU,5481,OPTO (COMMS) Train Door Monitoring
16739,2024/08/21,19:52,Wednesday,KENNEDY BD STATION,MUSAN,5,10,W,BD,5156,Unsanitary Vehicle
16740,2024/08/21,19:55,Wednesday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5050,Passenger Assistance Alarm Activated - No Trouble Found
16741,2024/08/21,20:09,Wednesday,FINCH STATION,MUPAA,0,0,S,YU,5716,Passenger Assistance Alarm Activated - No Trouble Found
16742,2024/08/21,20:09,Wednesday,BATHURST STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16743,2024/08/21,20:28,Wednesday,KENNEDY BD STATION,SUDP,9,14,W,BD,5347,Disorderly Patron
16744,2024/08/21,20:48,Wednesday,BROADVIEW STATION,MUIRS,0,0,,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
16745,2024/08/21,20:48,Wednesday,ST CLAIR WEST STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported
16746,2024/08/21,20:55,Wednesday,ST CLAIR STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16747,2024/08/21,21:07,Wednesday,HIGHWAY 407 STATION,SUO,0,0,,YU,0,Passenger Other
16748,2024/08/21,21:13,Wednesday,MAIN STREET STATION,MUIRS,0,0,,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
16749,2024/08/21,21:27,Wednesday,KENNEDY BD STATION,SUDP,0,0,,BD,0,Disorderly Patron
16750,2024/08/21,21:58,Wednesday,ST GEORGE BD STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16751,2024/08/21,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0,Miscellaneous Other
16752,2024/08/21,22:38,Wednesday,DUNDAS WEST STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16753,2024/08/21,22:52,Wednesday,ST GEORGE YUS STATION,SUO,0,0,S,BD,5125,Passenger Other
16754,2024/08/21,22:53,Wednesday,ST GEORGE BD STATION,SUO,0,0,E,BD,5125,Passenger Other
16755,2024/08/21,22:58,Wednesday,DUNDAS STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported
16756,2024/08/21,22:58,Wednesday,DOWNSVIEW PARK STATION,MUPAA,0,0,N,YU,6011,Passenger Assistance Alarm Activated - No Trouble Found
16757,2024/08/21,23:15,Wednesday,QUEEN'S PARK STATION,MUIRS,0,0,,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
16758,2024/08/21,23:21,Wednesday,COLLEGE STATION,MUPAA,4,12,N,YU,5741,Passenger Assistance Alarm Activated - No Trouble Found
16759,2024/08/21,23:59,Wednesday,LINE 1 - YONGE-UNIVERS,MUO,0,0,,YU,0,Miscellaneous Other
16760,2024/08/21,00:01,Wednesday,WELLESLEY STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16761,2024/08/21,00:43,Wednesday,KENNEDY BD STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16762,2024/08/21,00:56,Wednesday,KIPLING STATION,SUEAS,0,0,,BD,5133,Emergency Alarm Station Activation
16763,2024/08/21,01:39,Wednesday,GREENWOOD YARD,SUG,0,0,,BD,5355,Graffiti / Scratchiti
16764,2024/08/21,05:05,Wednesday,SHEPPARD-YONGE STATION,PUSSW,0,0,E,SHP,6161,Track Switch Failure - Signal Related Problem
16765,2024/08/21,01:05,Wednesday,DON MILLS STATION,MUIRS,0,0,,SHP,0,Injured or ill Customer (In Station) - Medical Aid Refused
16766,2024/08/22,02:39,Thursday,VAUGHAN MC STATION,TUO,0,0,S,YU,5716,Transportation Department - Other
16767,2024/08/22,02:51,Thursday,VAUGHAN MC STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16768,2024/08/22,03:31,Thursday,KENNEDY BD STATION,PUEWZ,0,0,,BD,0,PUEWZ
16769,2024/08/22,05:45,Thursday,KENNEDY BD STATION,MUO,5,10,W,BD,5230,Miscellaneous Other
16770,2024/08/22,05:55,Thursday,KEELE STATION,SUO,0,0,,BD,5285,Passenger Other
16771,2024/08/22,06:01,Thursday,UNION STATION,PUTR,4,0,N,YU,5871,Rail Related Problem
16772,2024/08/22,07:12,Thursday,GREENWOOD YARD,TUNOA,10,12,W,BD,5087,No Operator Immediately Available
16773,2024/08/22,07:35,Thursday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5180,Passenger Assistance Alarm Activated - No Trouble Found
16774,2024/08/22,07:38,Thursday,SPADINA BD STATION,MUPAA,3,6,W,BD,5340,Passenger Assistance Alarm Activated - No Trouble Found
16775,2024/08/22,07:41,Thursday,KENNEDY BD STATION,PUMEL,0,0,,BD,0,Escalator/Elevator Incident
16776,2024/08/22,07:46,Thursday,LAWRENCE STATION,MUO,0,0,,YU,0,Miscellaneous Other
16777,2024/08/22,07:56,Thursday,SHERBOURNE STATION,SUDP,3,5,E,BD,5197,Disorderly Patron
16778,2024/08/22,08:05,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5123,Operator Overspeeding
16779,2024/08/22,08:24,Thursday,KIPLING STATION,TUSC,0,0,W,BD,5087,Operator Overspeeding
16780,2024/08/22,08:37,Thursday,WELLESLEY STATION,MUIR,7,10,S,YU,5761,Injured or ill Customer (On Train) - Medical Aid Refused
16781,2024/08/22,09:06,Thursday,SPADINA BD STATION,MUPAA,3,7,W,BD,5269,Passenger Assistance Alarm Activated - No Trouble Found
16782,2024/08/22,10:04,Thursday,QUEEN'S PARK STATION,SUO,0,0,N,YU,5941,Passenger Other
16783,2024/08/22,10:19,Thursday,WILSON STATION,TUSUP,8,13,S,YU,5726,Supervisory Error
16784,2024/08/22,11:38,Thursday,LAWRENCE STATION,MUPAA,0,0,N,YU,6046,Passenger Assistance Alarm Activated - No Trouble Found
16785,2024/08/22,12:08,Thursday,SUMMERHILL STATION,TUOS,8,13,S,YU,5721,Operator Overshot Platform
16786,2024/08/22,12:44,Thursday,COXWELL STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported
16787,2024/08/22,14:14,Thursday,DUFFERIN STATION,MUPAA,0,0,W,BD,5075,Passenger Assistance Alarm Activated - No Trouble Found
16788,2024/08/22,14:38,Thursday,WOODBINE STATION,MUNCA,0,0,,BD,0,MUNCA
16789,2024/08/22,14:51,Thursday,KEELE STATION,MUIR,3,7,W,BD,2857,Injured or ill Customer (On Train) - Medical Aid Refused
16790,2024/08/22,15:07,Thursday,EGLINTON STATION,SUDP,0,0,,YU,0,Disorderly Patron
16791,2024/08/22,15:21,Thursday,PIONEER VILLAGE STATIO,SUO,0,0,S,YU,5606,Passenger Other
16792,2024/08/22,15:22,Thursday,ISLINGTON STATION,EUSC,0,0,E,BD,5125,Speed Control Equipment
16793,2024/08/22,15:43,Thursday,CHRISTIE STATION,SUDP,7,10,E,BD,5125,Disorderly Patron
16794,2024/08/22,16:03,Thursday,BAY STATION,EUTL,11,14,E,BD,5125,Trainline System
16795,2024/08/22,16:11,Thursday,CHRISTIE STATION,SUO,4,7,E,BD,5230,Passenger Other
16796,2024/08/22,16:34,Thursday,CHESTER STATION,MUPAA,0,0,E,BD,5112,Passenger Assistance Alarm Activated - No Trouble Found
16797,2024/08/22,16:54,Thursday,UNION STATION,MUIRS,0,0,,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
16798,2024/08/22,17:01,Thursday,NORTH YORK CTR STATION,MUPAA,3,6,N,YU,5836,Passenger Assistance Alarm Activated - No Trouble Found
16799,2024/08/22,17:07,Thursday,DUFFERIN STATION,EUSC,0,0,W,BD,5215,Speed Control Equipment
16800,2024/08/22,17:12,Thursday,SHEPPARD STATION,EUOPO,4,7,S,YU,5751,OPTO RC&S Non-Train Door Monitoring
16801,2024/08/22,17:32,Thursday,EGLINTON STATION,MUPAA,3,6,N,YU,5726,Passenger Assistance Alarm Activated - No Trouble Found
16802,2024/08/22,17:33,Thursday,DUNDAS STATION,TUO,8,11,S,YU,5771,Transportation Department - Other
16803,2024/08/22,17:51,Thursday,DUFFERIN STATION,SUDP,0,0,E,BD,5353,Disorderly Patron
16804,2024/08/22,18:03,Thursday,BROADVIEW STATION,SUDP,0,0,,BD,0,Disorderly Patron
16805,2024/08/22,18:33,Thursday,YONGE BD STATION,MUPAA,3,6,E,BD,5059,Passenger Assistance Alarm Activated - No Trouble Found
16806,2024/08/22,18:39,Thursday,BLOOR STATION,SUO,3,6,S,YU,5981,Passenger Other
16807,2024/08/22,18:39,Thursday,DUNDAS STATION,MUPAA,4,7,S,YU,6081,Passenger Assistance Alarm Activated - No Trouble Found
16808,2024/08/22,18:48,Thursday,COLLEGE STATION,MUPAA,0,0,S,YU,5811,Passenger Assistance Alarm Activated - No Trouble Found
16809,2024/08/22,19:06,Thursday,BLOOR STATION,PUMST,0,0,,YU,0,Station Stairway Incident
16810,2024/08/22,19:23,Thursday,PAPE STATION,SUDP,5,8,E,BD,5031,Disorderly Patron
16811,2024/08/22,19:34,Thursday,BROADVIEW STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16812,2024/08/22,19:37,Thursday,KENNEDY BD STATION,SUDP,5,10,E,BD,5138,Disorderly Patron
16813,2024/08/22,19:49,Thursday,BROADVIEW STATION,SUDP,8,13,W,BD,5251,Disorderly Patron
16814,2024/08/22,20:13,Thursday,YORK UNIVERSITY STATIO,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16815,2024/08/22,20:16,Thursday,OSSINGTON STATION,SUUT,0,0,E,BD,5059,Unauthorized at Track Level
16816,2024/08/22,20:30,Thursday,YONGE BD STATION,SUROB,0,0,,BD,0,Robbery
16817,2024/08/22,20:32,Thursday,EGLINTON STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16818,2024/08/22,21:08,Thursday,ROYAL YORK STATION,SUUT,0,0,E,BD,5288,Unauthorized at Track Level
16819,2024/08/22,21:17,Thursday,DUFFERIN STATION,SUDP,0,0,,BD,0,Disorderly Patron
16820,2024/08/22,21:35,Thursday,UNION STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16821,2024/08/22,21:56,Thursday,BLOOR STATION,MUPAA,0,0,S,YU,5876,Passenger Assistance Alarm Activated - No Trouble Found
16822,2024/08/22,21:59,Thursday,BLOOR STATION,PUOPO,5,10,N,YU,5841,OPTO (COMMS) Train Door Monitoring
16823,2024/08/22,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0,Miscellaneous Other
16824,2024/08/22,22:11,Thursday,SHERBOURNE STATION,MUPAA,4,9,E,BD,5318,Passenger Assistance Alarm Activated - No Trouble Found
16825,2024/08/22,22:47,Thursday,GREENWOOD STATION,SUO,6,11,W,BD,5265,Passenger Other
16826,2024/08/22,22:52,Thursday,WELLESLEY STATION,SUO,0,0,,YU,0,Passenger Other
16827,2024/08/22,22:57,Thursday,GREENWOOD STATION,MUSAN,5,10,W,BD,5317,Unsanitary Vehicle
16828,2024/08/22,23:12,Thursday,DUFFERIN STATION,MUPAA,0,0,W,BD,5265,Passenger Assistance Alarm Activated - No Trouble Found
16829,2024/08/22,23:13,Thursday,NORTH YORK CTR STATION,SUO,0,0,,YU,0,Passenger Other
16830,2024/08/22,23:14,Thursday,WELLESLEY STATION,PUOPO,5,10,N,YU,6101,OPTO (COMMS) Train Door Monitoring
16831,2024/08/22,23:26,Thursday,KENNEDY BD STATION,EUBO,5,10,W,BD,5078,Body
16832,2024/08/22,23:29,Thursday,DONLANDS STATION,TUSC,0,0,W,BD,5278,Operator Overspeeding
16833,2024/08/22,23:29,Thursday,SHEPPARD STATION,PUMEL,0,0,S,YU,5831,Escalator/Elevator Incident
16834,2024/08/22,23:30,Thursday,ST CLAIR WEST STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16835,2024/08/22,23:46,Thursday,KIPLING STATION,MUIR,0,0,W,BD,5317,Injured or ill Customer (On Train) - Medical Aid Refused
16836,2024/08/22,23:48,Thursday,DUFFERIN STATION,SUO,0,0,,BD,0,Passenger Other
16837,2024/08/22,23:49,Thursday,KIPLING STATION,PUSI,10,15,E,BD,5317,Signals or Related Components Failure
16838,2024/08/22,23:59,Thursday,EGLINTON STATION TO CO,MUO,0,0,,YU,0,Miscellaneous Other
16839,2024/08/22,00:00,Thursday,ROYAL YORK STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported
16840,2024/08/22,00:07,Thursday,DUNDAS WEST STATION,TUO,12,17,E,BD,5349,Transportation Department - Other
16841,2024/08/22,00:08,Thursday,YONGE BD STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported
16842,2024/08/22,00:25,Thursday,ROYAL YORK STATION,MUTO,0,0,E,BD,5031,Misc. Transportation Other - Employee Non-Chargeable
16843,2024/08/22,01:00,Thursday,COLLEGE STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported
16844,2024/08/22,01:13,Thursday,BROADVIEW STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16845,2024/08/22,01:24,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5364,Operator Overspeeding
16846,2024/08/22,01:33,Thursday,BLOOR STATION,SUO,0,0,,YU,0,Passenger Other
16847,2024/08/22,01:40,Thursday,KENNEDY BD STATION,PUMEL,0,0,W,BD,0,Escalator/Elevator Incident
16848,2024/08/22,01:45,Thursday,FINCH STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16849,2024/08/22,01:49,Thursday,KIPLING STATION,SUAE,0,0,,BD,0,Assault / Employee Involved
16850,2024/08/22,10:05,Thursday,SHEPPARD-YONGE STATION,MUSC,3,10,,SHP,6161,Miscellaneous Speed Control
16851,2024/08/23,02:12,Friday,KIPLING STATION,MUSC,0,0,W,BD,5228,Miscellaneous Speed Control
16852,2024/08/23,02:50,Friday,UNION STATION,MUIS,0,0,,YU,0,Injured or ill Customer (In Station) - Transported
16853,2024/08/23,05:37,Friday,YORK MILLS STATION,PUTR,3,0,S,YU,0,Rail Related Problem
16854,2024/08/23,05:47,Friday,KIPLING STATION,SUG,7,14,W,BD,5031,Graffiti / Scratchiti
16855,2024/08/23,06:03,Friday,WARDEN STATION,MUSAN,5,10,W,BD,5093,Unsanitary Vehicle
16856,2024/08/23,06:13,Friday,ST GEORGE YUS STATION,PUTR,3,5,S,YU,5696,Rail Related Problem
16857,2024/08/23,06:14,Friday,DONLANDS STATION,TUO,5,10,E,BD,5172,Transportation Department - Other
16858,2024/08/23,06:20,Friday,DONLANDS STATION,TUO,5,10,E,BD,5123,Transportation Department - Other
16859,2024/08/23,06:21,Friday,GREENWOOD YARD,TUMVS,0,0,W,BD,5093,Operator Violated Signal
16860,2024/08/23,06:25,Friday,GREENWOOD YARD,TUO,5,10,E,BD,5239,Transportation Department - Other
16861,2024/08/23,07:13,Friday,KENNEDY BD STATION,MUSAN,3,6,W,BD,5324,Unsanitary Vehicle
16862,2024/08/23,07:24,Friday,GREENWOOD WYE,PUSTC,9,12,E,BD,5180,Signals - Track Circuit Problems
16863,2024/08/23,08:10,Friday,COXWELL STATION,MUIS,0,0,E,BD,5347,Injured or ill Customer (In Station) - Transported
16864,2024/08/23,08:14,Friday,QUEEN STATION,MUO,0,0,,YU,0,Miscellaneous Other
16865,2024/08/23,08:17,Friday,DAVISVILLE STATION,PUMST,0,0,S,YU,0,Station Stairway Incident
16866,2024/08/23,08:18,Friday,KENNEDY BD STATION,PUMST,0,0,,BD,0,Station Stairway Incident
16867,2024/08/23,08:19,Friday,SPADINA YUS STATION,MUO,0,0,,YU,0,Miscellaneous Other
16868,2024/08/23,08:45,Friday,PIONEER VILLAGE STATIO,PUOPO,4,7,N,YU,5481,OPTO (COMMS) Train Door Monitoring
16869,2024/08/23,09:02,Friday,LAWRENCE STATION,MUSAN,5,8,N,YU,6134,Unsanitary Vehicle
16870,2024/08/23,09:27,Friday,DAVISVILLE STATION,SUDP,9,12,N,YU,6071,Disorderly Patron
16871,2024/08/23,09:56,Friday,PAPE STATION,SUDP,6,9,E,BD,5298,Disorderly Patron
16872,2024/08/23,10:03,Friday,JANE STATION,EUSC,3,7,W,BD,5137,Speed Control Equipment
16873,2024/08/23,10:06,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16874,2024/08/23,10:19,Friday,COLLEGE STATION,MUPAA,4,9,S,YU,5671,Passenger Assistance Alarm Activated - No Trouble Found
16875,2024/08/23,10:23,Friday,SPADINA BD STATION,MUPAA,3,6,W,BD,5087,Passenger Assistance Alarm Activated - No Trouble Found
16876,2024/08/23,10:54,Friday,BLOOR STATION,TUO,0,0,S,YU,5271,Transportation Department - Other
16877,2024/08/23,10:57,Friday,ST CLAIR STATION,MUO,0,0,,YU,0,Miscellaneous Other
16878,2024/08/23,11:27,Friday,KENNEDY BD STATION,TUSC,3,7,E,BD,5364,Operator Overspeeding
16879,2024/08/23,11:51,Friday,SPADINA BD STATION,SUAP,0,0,,BD,0,Assault / Patron Involved
16880,2024/08/23,12:20,Friday,QUEENS QUAY ELEAVATOR,PUMEL,0,0,,YU,0,Escalator/Elevator Incident
16881,2024/08/23,12:42,Friday,DUNDAS STATION,MUPAA,0,0,N,YU,6071,Passenger Assistance Alarm Activated - No Trouble Found
16882,2024/08/23,13:08,Friday,FINCH STATION,MUSAN,3,8,S,YU,5546,Unsanitary Vehicle
16883,2024/08/23,13:35,Friday,YONGE BD STATION,MUPAA,3,7,W,BD,5245,Passenger Assistance Alarm Activated - No Trouble Found
16884,2024/08/23,13:40,Friday,ST GEORGE BD STATION,SUDP,0,0,W,BD,5245,Disorderly Patron
16885,2024/08/23,13:59,Friday,COXWELL STATION,TUSC,0,0,W,BD,5159,Operator Overspeeding
16886,2024/08/23,14:06,Friday,ST GEORGE BD STATION,PUSRA,0,0,E,BD,0,Subway Radio System Fault
16887,2024/08/23,14:51,Friday,EGLINTON STATION,SUAP,0,0,,YU,0,Assault / Patron Involved
16888,2024/08/23,15:03,Friday,WELLESLEY STATION,SUDP,0,0,S,YU,5896,Disorderly Patron
16889,2024/08/23,15:10,Friday,QUEENS QUAY STATION,PUMEL,0,0,,YU,0,Escalator/Elevator Incident
16890,2024/08/23,15:33,Friday,LAWRENCE WEST STATION,SUO,0,0,,YU,0,Passenger Other
16891,2024/08/23,15:35,Friday,ST GEORGE YUS STATION,MUSAN,7,12,S,YU,5541,Unsanitary Vehicle
16892,2024/08/23,15:45,Friday,YONGE BD STATION,MUPAA,3,6,E,BD,5187,Passenger Assistance Alarm Activated - No Trouble Found
16893,2024/08/23,16:00,Friday,COLLEGE STATION,MUPAA,3,6,N,YU,5661,Passenger Assistance Alarm Activated - No Trouble Found
16894,2024/08/23,16:33,Friday,OSGOODE STATION,MUPAA,5,8,N,YU,6036,Passenger Assistance Alarm Activated - No Trouble Found
16895,2024/08/23,16:37,Friday,ST CLAIR STATION,MUATC,4,7,S,YU,5751,ATC Project
16896,2024/08/23,16:42,Friday,SUMMERHILL STATION,MUATC,9,12,S,YU,5751,ATC Project
16897,2024/08/23,17:07,Friday,BLOOR STATION,MUO,0,0,S,YU,6111,Miscellaneous Other
16898,2024/08/23,17:37,Friday,WELLESLEY STATION,PUOPO,5,8,S,YU,5426,OPTO (COMMS) Train Door Monitoring
16899,2024/08/23,17:37,Friday,ROYAL YORK STATION,PUMEL,0,0,,BD,0,Escalator/Elevator Incident
16900,2024/08/23,17:46,Friday,WELLESLEY STATION,PUOPO,0,0,S,YU,5911,OPTO (COMMS) Train Door Monitoring
16901,2024/08/23,17:50,Friday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5243,Passenger Assistance Alarm Activated - No Trouble Found
16902,2024/08/23,18:04,Friday,OLD MILL STATION,EUSC,0,0,W,BD,5159,Speed Control Equipment
16903,2024/08/23,18:09,Friday,NORTH YORK CTR STATION,PUOPO,3,6,S,YU,5911,OPTO (COMMS) Train Door Monitoring
16904,2024/08/23,18:15,Friday,NORTH YORK CTR STATION,MUIRS,4,7,N,YU,5971,Injured or ill Customer (In Station) - Medical Aid Refused
16905,2024/08/23,18:25,Friday,FINCH STATION,PUOPO,0,0,S,YU,5911,OPTO (COMMS) Train Door Monitoring
16906,2024/08/23,19:17,Friday,BATHURST STATION,MUIS,0,0,,BD,0,Injured or ill Customer (In Station) - Transported
16907,2024/08/23,19:25,Friday,CHRISTIE STATION,TUSC,0,0,W,BD,5236,Operator Overspeeding
16908,2024/08/23,19:30,Friday,SPADINA YUS STATION,MUO,0,0,N,YU,5451,Miscellaneous Other
16909,2024/08/23,19:31,Friday,SPADINA BD STATION,MUPLC,0,0,E,BD,5243,Fire/Smoke Plan C
16910,2024/08/23,19:43,Friday,ISLINGTON STATION,SUO,0,0,,BD,0,Passenger Other
16911,2024/08/23,19:57,Friday,FINCH STATION,MUIR,3,6,,YU,0,Injured or ill Customer (On Train) - Medical Aid Refused
16912,2024/08/23,20:00,Friday,SPADINA YUS STATION,SUBT,40,45,S,YU,5631,Bomb Threat
16913,2024/08/23,20:01,Friday,SPADINA BD STATION,SUBT,42,47,W,BD,5004,Bomb Threat
16914,2024/08/23,20:15,Friday,OSSINGTON STATION,TUMVS,4,9,E,BD,5290,Operator Violated Signal
